2024-12-10 16:51:57,780 - __main__ - INFO - Бот запущено...
2024-12-10 16:51:57,781 - aiogram.dispatcher - INFO - Start polling
2024-12-10 16:52:01,328 - aiogram.dispatcher - INFO - Run polling for bot @MagicUaForYou_bot id=7641857681 - 'magic_bot'
2024-12-10 17:19:04,821 - aiogram.event - INFO - Update id=215327616 is handled. Duration 254 ms by bot id=7641857681
2024-12-10 17:19:27,471 - aiogram.event - INFO - Update id=215327617 is not handled. Duration 0 ms by bot id=7641857681
2024-12-10 17:19:33,738 - aiogram.event - INFO - Update id=215327618 is handled. Duration 469 ms by bot id=7641857681
2024-12-10 17:21:24,054 - aiogram.event - INFO - Update id=215327619 is handled. Duration 317 ms by bot id=7641857681
2024-12-10 20:55:25,036 - aiogram.dispatcher - WARNING - Sleep for 5.020206 seconds and try again... (tryings = 10, bot id = 7641857681)
2024-12-10 20:55:30,059 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:55:30,060 - aiogram.dispatcher - WARNING - Sleep for 5.233931 seconds and try again... (tryings = 11, bot id = 7641857681)
2024-12-10 20:55:35,297 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:55:35,297 - aiogram.dispatcher - WARNING - Sleep for 4.940218 seconds and try again... (tryings = 12, bot id = 7641857681)
2024-12-10 20:55:40,241 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:55:40,242 - aiogram.dispatcher - WARNING - Sleep for 4.965186 seconds and try again... (tryings = 13, bot id = 7641857681)
2024-12-10 20:55:45,210 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:55:45,211 - aiogram.dispatcher - WARNING - Sleep for 5.013304 seconds and try again... (tryings = 14, bot id = 7641857681)
2024-12-10 20:55:50,227 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:55:50,228 - aiogram.dispatcher - WARNING - Sleep for 5.066885 seconds and try again... (tryings = 15, bot id = 7641857681)
2024-12-10 20:55:55,298 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:55:55,298 - aiogram.dispatcher - WARNING - Sleep for 4.931599 seconds and try again... (tryings = 16, bot id = 7641857681)
2024-12-10 20:56:00,233 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:00,233 - aiogram.dispatcher - WARNING - Sleep for 4.886950 seconds and try again... (tryings = 17, bot id = 7641857681)
2024-12-10 20:56:05,123 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:05,124 - aiogram.dispatcher - WARNING - Sleep for 4.971560 seconds and try again... (tryings = 18, bot id = 7641857681)
2024-12-10 20:56:10,099 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:10,099 - aiogram.dispatcher - WARNING - Sleep for 4.897664 seconds and try again... (tryings = 19, bot id = 7641857681)
2024-12-10 20:56:14,999 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:14,999 - aiogram.dispatcher - WARNING - Sleep for 4.980246 seconds and try again... (tryings = 20, bot id = 7641857681)
2024-12-10 20:56:19,983 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:19,983 - aiogram.dispatcher - WARNING - Sleep for 4.825117 seconds and try again... (tryings = 21, bot id = 7641857681)
2024-12-10 20:56:24,812 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:24,812 - aiogram.dispatcher - WARNING - Sleep for 5.097429 seconds and try again... (tryings = 22, bot id = 7641857681)
2024-12-10 20:56:29,913 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:29,913 - aiogram.dispatcher - WARNING - Sleep for 4.939303 seconds and try again... (tryings = 23, bot id = 7641857681)
2024-12-10 20:56:34,855 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:34,855 - aiogram.dispatcher - WARNING - Sleep for 4.978843 seconds and try again... (tryings = 24, bot id = 7641857681)
2024-12-10 20:56:39,844 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
2024-12-10 20:56:39,844 - aiogram.dispatcher - WARNING - Sleep for 5.006626 seconds and try again... (tryings = 25, bot id = 7641857681)
2024-12-10 20:56:44,854 - aiogram.dispatcher - ERROR - Failed to fetch updates - TelegramNetworkError: HTTP Client says - ClientConnectorDNSError: Cannot connect to host api.telegram.org:443 ssl:default [nodename nor servname provided, or not known]
